Index,Org,User,Timestamp,Protocol,TZ,Left force @ 0ms,Left force @ 50ms,Left force @ 100ms,Left force @ 150ms,Left force @ 200ms,Left force @ 250ms,Left force @ 300ms,Left peak force,Right force @ 0ms,Right force @ 50ms,Right force @ 100ms,Right force @ 150ms,Right force @ 200ms,Right force @ 250ms,Right force @ 300ms,Right peak force,Combined force @ 0ms,Combined force @ 50ms,Combined force @ 100ms,Combined force @ 150ms,Combined force @ 200ms,Combined force @ 250ms,Combined force @ 300ms,Combined peak force
108,Liverpool,Alex Oxlade-Chamberlain,30/08/2022 07:49,50m sprint test (LHTZ),LHTZ,16.2,30.2,98.9,218.5,298.2,315.8,308.9,315.8,16.3,30.9,102.4,222,301.7,315.8,308.7,315.8,32.5,61.1,201.3,440.5,599.9,631.6,617.6,631.6
109,Liverpool,Alex Oxlade-Chamberlain,30/08/2022 14:03,50m sprint test (LHTZ),LHTZ,1.1,5.2,9,15.6,17.8,18.7,19.5,19.8,3.1,7.2,13,17.6,19.8,20.7,21.5,21.8,4.2,12.4,22,33.2,37.6,39.4,41,41.6
110,Liverpool,Alex Oxlade-Chamberlain,30/08/2022 14:06,50m sprint test (LHTZ),LHTZ,1,3.8,9.5,13.4,15.7,17.2,18.2,18.2,3,5.8,11.5,15.4,17.7,19.2,20.2,20.2,4,9.6,21,28.8,33.4,36.4,38.4,38.4
111,Liverpool,Alex Oxlade-Chamberlain,30/08/2022 14:06,50m sprint test (LHTZ),LHTZ,0.9,4.8,8.5,14.4,16.2,17.7,18.5,18.6,2.9,6.8,12.8,16.4,18.2,19.7,20.5,20.6,3.8,11.6,21.3,30.8,34.4,37.4,39,39.2
112,Liverpool,Alex Oxlade-Chamberlain,30/08/2022 14:12,50m sprint test (LHTZ),LHTZ,1.1,4.8,11.1,16.3,18,18.8,18.3,18.9,3.1,6.8,13.1,18.3,20,20.8,20.3,20.9,4.2,11.6,24.2,34.6,38,39.6,38.6,39.8
113,Liverpool,Alex Oxlade-Chamberlain,30/08/2022 14:37,50m sprint test (LHTZ),LHTZ,1.4,5.8,11.3,15.5,17.4,18.5,18.5,18.7,3.4,7.8,13.3,17.5,19.4,20.5,20.5,20.7,4.8,13.6,24.6,33,36.8,39,39,39.4
114,Liverpool,Alex Oxlade-Chamberlain,01/09/2022 06:34,50m sprint test (LHTZ),LHTZ,1.9,6.2,14.9,21.5,26.3,28.9,28.5,29.2,2,6.3,15,21.6,26.4,29,28.6,29.3,3.9,12.5,29.9,43.1,52.7,57.9,57.1,58.5
115,Liverpool,Alex Oxlade-Chamberlain,01/09/2022 06:34,50m sprint test (LHTZ),RHTZ,2.1,6.2,17.7,25.7,29.3,31,31.1,31.2,2.1,6.2,17.7,25.7,29.3,31,31.1,31.2,4.2,12.4,35.4,51.4,58.6,62,62.2,62.4
116,Liverpool,Alex Oxlade-Chamberlain,01/09/2022 06:34,50m sprint test (LHTZ),LHTZ,2,6.3,17.7,26.1,30,31.2,32.1,32.2,2,6.3,17.7,26.1,30,31.2,32.1,32.2,4,12.6,35.4,52.2,60,62.4,64.2,64.4
117,Liverpool,Alex Oxlade-Chamberlain,01/09/2022 13:03,Baseline JL,LHTZ,0.8,4.6,11.4,15,16.8,17.2,0,18.3,2.8,6.6,13.4,17,18.8,19.2,0,20.3,3.6,11.2,24.8,32,35.6,36.4,0,38.6
118,Liverpool,Alex Oxlade-Chamberlain,01/09/2022 13:03,Baseline JL,RHTZ,2.7,6.7,12.8,16.7,18,18.3,0,19.5,1.7,5.7,11.8,15.7,17,17.3,0,18.5,4.4,12.4,24.6,32.4,35,35.6,0,38
119,Liverpool,Alex Oxlade-Chamberlain,01/09/2022 13:03,Baseline JL,LHTZ,1.4,4.5,8.4,12.8,14,15.1,0,15.4,3.4,6.5,12.4,14.8,16,17.1,0,17.4,4.8,11,20.8,27.6,30,32.2,0,32.8
120,Liverpool,Alex Oxlade-Chamberlain,01/09/2022 13:03,Baseline JL,RHTZ,2.6,6.4,12.9,15.9,17,17.6,0,17.6,1.6,5.4,11.9,14.9,16,16.6,0,16.6,4.2,11.8,24.8,30.8,33,34.2,0,34.2
121,Liverpool,Alex Oxlade-Chamberlain,01/09/2022 13:15,baseline pbx,LHTZ,2.9,6.2,9.4,12.3,14,14.6,0,14.7,0,0,0,0,0,0,0,0,2.9,6.2,9.4,12.3,14,14.6,0,14.7
122,Liverpool,Alex Oxlade-Chamberlain,01/09/2022 13:15,baseline pbx,LHTZ,1.8,5,9.5,13.3,15.6,16.1,0,16.4,0,0,0,0,0,0,0,0,1.8,5,9.5,13.3,15.6,16.1,0,16.4
123,Liverpool,Alex Oxlade-Chamberlain,01/09/2022 14:24,1,LHTZ,1.1,4,7.3,9.6,11,12.1,0,12.9,3.1,6,9.3,11.6,13,14.1,0,14.9,4.2,10,16.6,21.2,24,26.2,0,27.8
124,Liverpool,Alex Oxlade-Chamberlain,01/09/2022 14:24,1,LHTZ,0.4,3.8,8.1,10.4,11.4,12.1,0,12.3,2.4,5.8,10.1,12.4,13.4,14.1,0,14.3,2.8,9.6,18.2,22.8,24.8,26.2,0,26.6
125,Liverpool,Alex Oxlade-Chamberlain,01/09/2022 15:52,1,LHTZ,1.1,4,7.2,9.5,11.1,12.6,0,14.2,3.1,6,9.2,11.5,13.1,14.6,0,16.2,4.2,10,16.4,21,24.2,27.2,0,30.4
126,Liverpool,Alex Oxlade-Chamberlain,01/09/2022 15:57,1,LHTZ,1.4,4.4,9,11.9,13.3,14.4,0,16,3.4,6.4,11,13.9,15.3,16.4,0,18,4.8,10.8,20,25.8,28.6,30.8,0,34
127,Liverpool,Alex Oxlade-Chamberlain,01/09/2022 16:14,1,LHTZ,1.3,4.1,7.3,9.8,12,13,0,13,3.3,6.1,9.3,11.8,14,15,0,15,4.6,10.2,16.6,21.6,26,28,0,28
128,Liverpool,Alex Oxlade-Chamberlain,01/09/2022 16:14,1,LHTZ,1.5,4.5,9.5,15.6,18.1,19.6,0,20.1,3.5,6.5,12.7,17.6,20.1,21.6,0,22.1,5,11,22.2,33.2,38.2,41.2,0,42.2
129,Liverpool,Alex Oxlade-Chamberlain,01/09/2022 16:14,1,LHTZ,1.6,4.6,11.6,17,19.5,20.6,0,21.3,3.6,6.6,13.6,19,21.5,22.6,0,23.3,5.2,11.2,25.2,36,41,43.2,0,44.6
130,Liverpool,Alex Oxlade-Chamberlain,01/09/2022 16:14,1,LHTZ,2.4,5.8,9.2,17.5,21.8,24.7,0,24.7,4.4,7.8,12.8,19.5,23.8,26.7,0,26.7,6.8,13.6,22,37,45.6,51.4,0,51.4
131,Liverpool,Alex Oxlade-Chamberlain,01/09/2022 16:14,1,LHTZ,1.2,4.7,9.3,22.6,28.2,27.7,0,28.9,3.2,6.7,15.2,24.6,30.2,29.7,0,30.9,4.4,11.4,24.5,47.2,58.4,57.4,0,59.8
132,Liverpool,Alex Oxlade-Chamberlain,01/09/2022 16:14,1,LHTZ,0.8,6.3,17.7,26.8,29.7,29.7,0,30.4,2.8,8.3,19.7,28.8,31.7,31.7,0,32.4,3.6,14.6,37.4,55.6,61.4,61.4,0,62.8
133,Liverpool,Alex Oxlade-Chamberlain,02/09/2022 12:41,1,LHTZ,0.9,5,11.6,15.4,16.2,16,0,16.4,0,0,0,0,0,0,0,0,0.9,5,11.6,15.4,16.2,16,0,16.4
134,Liverpool,Alex Oxlade-Chamberlain,02/09/2022 12:42,Baseline test,LHTZ,0.5,4.2,9.9,14,15.6,16.1,0,16.1,0,0,0,0,0,0,0,0,0.5,4.2,9.9,14,15.6,16.1,0,16.1
135,Liverpool,Alex Oxlade-Chamberlain,02/09/2022 12:53,1,LHTZ,0.9,4.1,8.6,11.7,13.9,15.1,0,15.3,2.9,6.1,9.8,13.7,15.9,17.1,0,17.3,3.8,10.2,18.4,25.4,29.8,32.2,0,32.6
136,Liverpool,Alex Oxlade-Chamberlain,02/09/2022 14:34,1,LHTZ,1.7,5.3,12.8,20.4,25.7,29,0,31.8,3.7,7.3,14.8,22.4,27.7,31,0,33.8,5.4,12.6,27.6,42.8,53.4,60,0,65.6
137,Liverpool,Alex Oxlade-Chamberlain,02/09/2022 14:34,1,RHTZ,3.2,7.7,19.2,28.7,32.8,34.4,0,35.1,2.2,6.7,18.2,27.7,31.8,33.4,0,34.1,5.4,14.4,37.4,56.4,64.6,67.8,0,69.2
138,Liverpool,Alex Oxlade-Chamberlain,02/09/2022 14:34,1,RHTZ,3.2,7.1,16.4,22.5,25.4,27.2,0,28.5,2.2,6.1,15.4,21.5,24.4,26.2,0,27.5,5.4,13.2,31.8,44,49.8,53.4,0,56
139,Liverpool,Alex Oxlade-Chamberlain,02/09/2022 14:34,1,LHTZ,1.8,5.8,15.2,23,26.6,27.6,0,28.3,3.8,7.8,17.2,25,28.6,29.6,0,30.3,5.6,13.6,32.4,48,55.2,57.2,0,58.6
140,Liverpool,Alex Oxlade-Chamberlain,02/09/2022 14:48,1,LHTZ,1.5,4.7,8.5,13.3,11.3,0,0,13.4,3.5,6.7,12.8,15.3,13.3,0,0,15.4,5,11.4,21.3,28.6,24.6,0,0,28.8
141,Liverpool,Alex Oxlade-Chamberlain,02/09/2022 14:48,1,RHTZ,3.6,6.7,11.8,14.4,13.6,9.2,0,14.8,2.6,5.7,9.1,13.4,9,8.2,0,13.8,6.2,12.4,20.9,27.8,22.6,17.4,0,28.6
142,Liverpool,Alex Oxlade-Chamberlain,02/09/2022 14:48,1,LHTZ,0.3,5,12.8,16.7,18.3,18.9,0,19,2.3,7,14.8,18.7,20.3,20.9,0,21,2.6,12,27.6,35.4,38.6,39.8,0,40
143,Liverpool,Alex Oxlade-Chamberlain,02/09/2022 14:48,1,RHTZ,2.1,7.3,14.7,18.8,20,20.1,0,20.2,1.1,6.3,13.7,17.8,19,19.1,0,19.2,3.2,13.6,28.4,36.6,39,39.2,0,39.4
144,Liverpool,Alex Oxlade-Chamberlain,02/09/2022 14:48,1,LHTZ,1.2,6.6,24.1,33,36.3,38.2,0,38.6,3.2,8.6,26.1,35,38.3,40.2,0,40.6,4.4,15.2,50.2,68,74.6,78.4,0,79.2
145,Liverpool,Alex Oxlade-Chamberlain,02/09/2022 14:48,1,RHTZ,3.2,9.7,27.5,35.3,38.6,40.6,0,40.6,2.2,8.7,26.5,34.3,37.6,39.6,0,39.6,5.4,18.4,54,69.6,76.2,80.2,0,80.2
146,Liverpool,Alex Oxlade-Chamberlain,02/09/2022 15:00,1,LHTZ,0.7,5,12.2,17.1,17.4,10.1,0,18,0,0,0,0,0,0,0,0,0.7,5,12.2,17.1,17.4,10.1,0,18
147,Liverpool,Alex Oxlade-Chamberlain,02/09/2022 15:04,1,LHTZ,1,4.5,9.1,13,14.8,15.9,0,16.7,3,6.5,11.1,15,16.8,17.9,0,18.7,4,11,20.2,28,31.6,33.8,0,35.4
148,Liverpool,Alex Oxlade-Chamberlain,02/09/2022 15:04,1,RHTZ,2.6,5.5,10.3,13.8,15.4,13.5,0,15.5,0.6,3.5,8.3,11.8,13.4,11.5,0,13.5,3.2,9,18.6,25.6,28.8,25,0,29
149,Liverpool,Alex Oxlade-Chamberlain,02/09/2022 15:06,1,LHTZ,0.4,3.9,9.8,13.2,13.6,8.2,0,13.9,2.4,5.9,11.8,15.2,15.6,10.2,0,15.9,2.8,9.8,21.6,28.4,29.2,18.4,0,29.8
150,Liverpool,Alex Oxlade-Chamberlain,02/09/2022 15:06,1,RHTZ,0.4,4.3,10.6,14,14.8,8.6,0,15,2.4,6.3,12.6,16,16.8,10.6,0,17,2.8,10.6,23.2,30,31.6,19.2,0,32
151,Liverpool,Alex Oxlade-Chamberlain,02/09/2022 15:06,1,LHTZ,0.2,4.8,11.9,15.9,17.2,17.7,0,17.7,2.2,6.8,13.9,17.9,19.2,19.7,0,19.7,2.4,11.6,25.8,33.8,36.4,37.4,0,37.4
152,Liverpool,Alex Oxlade-Chamberlain,02/09/2022 15:06,1,RHTZ,0.2,4.7,11.9,15.5,16.9,17.6,0,17.8,2.2,6.7,13.9,17.5,18.9,19.6,0,19.8,2.4,11.4,25.8,33,35.8,37.2,0,37.6
153,Liverpool,Alex Oxlade-Chamberlain,02/09/2022 15:06,1,LHTZ,1.6,4.9,13.4,22,26,27.5,0,27.5,3.6,6.9,15.4,24,28,29.5,0,29.5,5.2,11.8,28.8,46,54,57,0,57
154,Liverpool,Alex Oxlade-Chamberlain,02/09/2022 15:06,1,RHTZ,0.8,4.4,12.6,21.5,26.6,25.4,0,27.5,2.8,6.4,14.6,23.5,28.6,27.4,0,29.5,3.6,10.8,27.2,45,55.2,52.8,0,57
155,Liverpool,Alex Oxlade-Chamberlain,02/09/2022 15:31,1,LHTZ,1.4,4.5,8.9,12.2,13.3,9.3,0,13.3,3.4,6.5,10.9,14.2,15.3,11.3,0,15.3,4.8,11,19.8,26.4,28.6,20.6,0,28.6
156,Liverpool,Alex Oxlade-Chamberlain,02/09/2022 15:31,1,RHTZ,2,5.1,10.1,14.4,17,17.4,0,17.9,4,7.1,12.1,16.4,19,19.4,0,19.9,6,12.2,22.2,30.8,36,36.8,0,37.8
157,Liverpool,Alex Oxlade-Chamberlain,02/09/2022 15:31,1,LHTZ,2.4,6.6,14.8,22,24.7,25.5,0,25.9,4.4,8.6,16.8,24,26.7,27.5,0,27.9,6.8,15.2,31.6,46,51.4,53,0,53.8
158,Liverpool,Alex Oxlade-Chamberlain,02/09/2022 15:31,1,RHTZ,2.1,5.7,14.7,23.8,29.3,26.9,0,29.5,4.1,7.7,16.7,25.8,31.3,28.9,0,31.5,6.2,13.4,31.4,49.6,60.6,55.8,0,61
159,Liverpool,Alex Oxlade-Chamberlain,02/09/2022 15:31,1,LHTZ,1.7,5.9,18,30.1,36.3,40.9,0,42.8,3.7,7.9,20,32.1,38.3,42.9,0,44.8,5.4,13.8,38,62.2,74.6,83.8,0,87.6
160,Liverpool,Alex Oxlade-Chamberlain,02/09/2022 15:31,1,RHTZ,1.4,5.9,19.1,29.5,35.1,39.1,0,40.8,3.4,7.9,21.1,31.5,37.1,41.1,0,42.8,4.8,13.8,40.2,61,72.2,80.2,0,83.6
161,Liverpool,Alex Oxlade-Chamberlain,05/09/2022 10:30,1,LHTZ,2.4,7.3,17.6,26.5,31.4,34.5,0,35.6,4.4,9.3,19.6,28.5,33.4,36.5,0,37.6,6.8,16.6,37.2,55,64.8,71,0,73.2
162,Liverpool,Alex Oxlade-Chamberlain,05/09/2022 10:36,1,LHTZ,1.5,5.7,15.9,24.5,28.4,29.8,0,30,3.5,7.7,17.9,26.5,30.4,31.8,0,32,5,13.4,33.8,51,58.8,61.6,0,62
163,Liverpool,Alex Oxlade-Chamberlain,05/09/2022 10:45,1,LHTZ,2.2,5.4,13.9,21.4,25.1,27.5,0,31.4,4.2,7.4,15.9,23.4,27.1,29.5,0,33.4,6.4,12.8,29.8,44.8,52.2,57,0,64.8
164,Liverpool,Alex Oxlade-Chamberlain,06/09/2022 07:04,50m sprint test (LHTZ),LHTZ,1.7,7.6,16.6,23.8,28,31.7,0,34.6,0,0,0,0,0,0,0,0,1.7,7.6,16.6,23.8,28,31.7,0,34.6
165,Liverpool,Alex Oxlade-Chamberlain,06/09/2022 07:08,50m sprint test (LHTZ),LHTZ,2.8,15.9,24.1,30.8,35.6,38.2,0,40.9,2.8,15.9,24.1,30.8,35.6,38.2,0,40.9,5.6,31.8,48.2,61.6,71.2,76.4,0,81.8
166,Liverpool,Alex Oxlade-Chamberlain,06/09/2022 07:08,50m sprint test (LHTZ),RHTZ,1.7,7.3,14.9,22.7,26.5,29.1,0,31.9,1.7,7.3,14.9,22.7,26.5,29.1,0,31.9,3.4,14.6,29.8,45.4,53,58.2,0,63.8
167,Liverpool,Alex Oxlade-Chamberlain,06/09/2022 07:08,50m sprint test (LHTZ),LHTZ,2.7,8.3,21.8,29.5,33.5,33.6,0,34.2,2.7,8.3,21.8,29.5,33.5,33.6,0,34.2,5.4,16.6,43.6,59,67,67.2,0,68.4
168,Liverpool,Alex Oxlade-Chamberlain,06/09/2022 07:08,50m sprint test (LHTZ),RHTZ,3.1,8.2,20,28.5,33.5,35,0,36,3.1,8.2,20,28.5,33.5,35,0,36,6.2,16.4,40,57,67,70,0,72
169,Liverpool,Alex Oxlade-Chamberlain,06/09/2022 07:08,50m sprint test (LHTZ),LHTZ,2,8.1,22.5,31.8,36.5,38.7,0,40.6,2,8.1,22.5,31.8,36.5,38.7,0,40.6,4,16.2,45,63.6,73,77.4,0,81.2
170,Liverpool,Alex Oxlade-Chamberlain,06/09/2022 07:08,50m sprint test (LHTZ),RHTZ,2.7,8.9,20.3,26.6,31.8,34.7,0,36.2,2.7,8.9,20.3,26.6,31.8,34.7,0,36.2,5.4,17.8,40.6,53.2,63.6,69.4,0,72.4
171,Liverpool,Alex Oxlade-Chamberlain,13/09/2022 08:31,1,LHTZ,1.4,4.6,8.6,13.6,15.6,17,0,18.9,3.4,6.6,12.2,15.6,17.6,19,0,20.9,4.8,11.2,20.8,29.2,33.2,36,0,39.8
172,Liverpool,Alex Oxlade-Chamberlain,13/09/2022 08:31,1,LHTZ,1,4.5,9.1,14.2,16.3,17.3,0,17.6,3,6.5,12.4,16.2,18.3,19.3,0,19.6,4,11,21.5,30.4,34.6,36.6,0,37.2
173,Liverpool,Alex Oxlade-Chamberlain,13/09/2022 11:41,baseline pbx,LHTZ,6.8,7.5,22.4,37.1,41.5,48.4,0,56.3,9.3,7.1,43.1,56.3,64.8,68.9,0,81.6,16.1,14.6,65.5,93.4,106.3,117.3,0,137.9
174,Liverpool,Alex Oxlade-Chamberlain,13/09/2022 13:22,Baseline N+1,LHTZ,1.4,4.9,11,15.1,17.1,18.2,0,18.6,3.4,6.9,13,17.1,19.1,20.2,0,20.6,4.8,11.8,24,32.2,36.2,38.4,0,39.2
175,Liverpool,Alex Oxlade-Chamberlain,13/09/2022 13:23,Baseline N+2,LHTZ,1,4.2,9.1,12.8,15.2,14.7,0,15.2,3,6.2,11.1,14.8,17.2,16.7,0,17.2,4,10.4,20.2,27.6,32.4,31.4,0,32.4
176,Liverpool,Alex Oxlade-Chamberlain,13/09/2022 13:23,Baseline N+3,LHTZ,0.7,4.5,9,13.4,14.8,15.1,0,15.2,2.7,6.5,12.1,15.4,16.8,17.1,0,17.2,3.4,11,21.1,28.8,31.6,32.2,0,32.4
177,Liverpool,Alex Oxlade-Chamberlain,13/09/2022 13:23,Baseline N-1,LHTZ,1,5.1,10.5,13.3,14.9,15.3,0,15.3,3,7.1,12.5,15.3,16.9,17.3,0,17.3,4,12.2,23,28.6,31.8,32.6,0,32.6
178,Liverpool,Alex Oxlade-Chamberlain,13/09/2022 13:23,Baseline N-2,LHTZ,0.7,4.7,9.9,12.8,14.1,14.7,0,14.7,2.7,6.7,11.9,14.8,16.1,16.7,0,16.7,3.4,11.4,21.8,27.6,30.2,31.4,0,31.4
179,Liverpool,Alex Oxlade-Chamberlain,13/09/2022 13:24,Baseline N-3,LHTZ,1.5,5.8,10.6,13.1,14.5,15.1,0,15.2,3.5,7.8,12.6,15.1,16.5,17.1,0,17.2,5,13.6,23.2,28.2,31,32.2,0,32.4
180,Liverpool,Alex Oxlade-Chamberlain,26/09/2022 12:56,1,LHTZ,0.9,3.9,8.1,11.3,13.3,15,0,16.4,0,0,0,0,0,0,0,0,0.9,3.9,8.1,11.3,13.3,15,0,16.4
181,Liverpool,Alisson,13/04/2022 11:17,protocol1,RHTZ,0.1,2.5,6.6,10.5,13.1,0,0,13.7,0,0,0,0,0,0,0,0,0.1,2.5,6.6,10.5,13.1,0,0,13.7
182,Liverpool,Alisson,13/04/2022 11:18,protocol1,LHTZ,0,0,0,0,0,0,0,0,0.1,2.2,6.6,10.6,12.8,0,0,13,0.1,2.2,6.6,10.6,12.8,0,0,13
183,Liverpool,Alisson,13/04/2022 12:17,protocol1,LHTZ,0,0,0,0,0,0,0,0,2.5,5.4,9.1,9.9,11.1,10.4,10.6,9.9,2.5,5.4,9.1,9.9,11.1,10.4,10.6,9.9
184,Liverpool,Alisson,04/05/2022 09:00,protocol1,LHTZ,3.9,8.3,11.7,14.8,16.4,16,16.6,17.1,0,0,0,0,0,0,0,0,3.9,8.3,11.7,14.8,16.4,16,16.6,17.1
185,Liverpool,Alisson,04/05/2022 15:25,protocol1,LHTZ,2.2,7.7,13.3,15.4,0,0,0,15.4,0,0,0,0,0,0,0,0,2.2,7.7,13.3,15.4,0,0,0,15.4
186,Liverpool,Alisson,23/05/2022 09:46,MyProtocol,LHTZ,2.3,7.9,15,19.3,22.5,25.1,26,26.3,0,0,0,0,0,0,0,0,2.3,7.9,15,19.3,22.5,25.1,26,26.3
187,Liverpool,Alisson,23/05/2022 10:15,MyProtocol,LHTZ,3.5,10.3,17.7,23.2,26.8,0,0,27.4,0,0,0,0,0,0,0,0,3.5,10.3,17.7,23.2,26.8,0,0,27.4
188,Liverpool,Alisson,23/05/2022 10:25,MyProtocol,LHTZ,2.8,8.5,12.9,15.2,16.1,16.7,0,17.1,0,0,0,0,0,0,0,0,2.8,8.5,12.9,15.2,16.1,16.7,0,17.1
189,Liverpool,Alisson,23/05/2022 10:26,MyProtocol,LHTZ,1.6,6.9,12.3,15,16.8,0,0,17.8,0,0,0,0,0,0,0,0,1.6,6.9,12.3,15,16.8,0,0,17.8
190,Liverpool,Alisson,23/05/2022 10:26,MyProtocol,RHTZ,0,0,0,0,0,0,0,0,2.5,7.9,12.2,14.8,16.1,17.1,0,17.2,2.5,7.9,12.2,14.8,16.1,17.1,0,17.2
191,Liverpool,Alisson,23/05/2022 10:44,MyProtocol,LHTZ,3.2,11,19.5,25.1,27.3,0,0,27.5,3.2,11,19.5,25.1,27.3,0,0,27.5,6.4,22,39,50.2,54.6,0,0,55
192,Liverpool,Alisson,23/05/2022 11:29,No protocol selected,LHTZ,4.3,9.3,13.3,15.8,17.1,16,0,17.3,4.3,9.3,13.3,15.8,17.1,16,0,17.3,8.6,18.6,26.6,31.6,34.2,32,0,34.6
193,Liverpool,Alisson,23/05/2022 12:53,No protocol selected,LHTZ,2.7,7.3,12,14.9,16.8,17.3,0,18,2.7,7.3,12,14.9,16.8,17.3,0,18,5.4,14.6,24,29.8,33.6,34.6,0,36
194,Liverpool,Alisson,31/05/2022 14:14,easy,LHTZ,1.8,7.8,13.5,16.9,18.2,19,0,19.2,1.8,7.8,13.5,16.9,18.2,19,0,19.2,3.6,15.6,27,33.8,36.4,38,0,38.4
195,Liverpool,Alisson,31/05/2022 14:16,easy,LHTZ,3.2,7.9,11,12.6,13.5,14.3,15.1,15.6,3.2,7.9,11,12.6,13.5,14.3,15.1,15.6,6.4,15.8,22,25.2,27,28.6,30.2,31.2
196,Liverpool,Alisson,31/05/2022 14:18,easy,LHTZ,4.2,11.3,18.8,23.9,26.8,0,0,27,4.2,11.3,18.8,23.9,26.8,0,0,27,8.4,22.6,37.6,47.8,53.6,0,0,54
197,Liverpool,Alisson,31/05/2022 14:18,easy,RHTZ,1.5,9.1,18.8,23.9,26.1,27.4,28.1,28.1,1.5,9.1,18.8,23.9,26.1,27.4,28.1,28.1,3,18.2,37.6,47.8,52.2,54.8,56.2,56.2
198,Liverpool,Alisson,31/05/2022 14:18,easy,LHTZ,2.4,9.1,17,22.2,24.6,26,0,26.1,2.4,9.1,17,22.2,24.6,26,0,26.1,4.8,18.2,34,44.4,49.2,52,0,52.2
199,Liverpool,Alisson,31/05/2022 14:18,easy,RHTZ,2.7,9.6,18.7,25,28.2,0,0,29.5,2.7,9.6,18.7,25,28.2,0,0,29.5,5.4,19.2,37.4,50,56.4,0,0,59
200,Liverpool,Alisson,31/05/2022 14:18,easy,LHTZ,3,7.3,10.4,11.5,0,0,0,11.6,3,7.3,10.4,11.5,0,0,0,11.6,6,14.6,20.8,23,0,0,0,23.2
201,Liverpool,Alisson,31/05/2022 14:18,easy,RHTZ,3.1,7.2,10,0,0,0,0,10.9,3.1,7.2,10,0,0,0,0,10.9,6.2,14.4,20,0,0,0,0,21.8
202,Liverpool,Alisson,31/05/2022 14:18,easy,LHTZ,1.8,8.7,16.5,21.9,25.9,28.8,30.6,32.8,1.8,8.7,16.5,21.9,25.9,28.8,30.6,32.8,3.6,17.4,33,43.8,51.8,57.6,61.2,65.6
203,Liverpool,Alisson,31/05/2022 14:18,easy,RHTZ,2.6,9.7,20.1,26.4,29.9,32.2,34,34,2.6,9.7,20.1,26.4,29.9,32.2,34,34,5.2,19.4,40.2,52.8,59.8,64.4,68,68
204,Liverpool,Alisson,31/05/2022 14:42,easy,LHTZ,3.2,4.9,3.1,0,0,0,0,9.8,3.2,4.9,3.1,0,0,0,0,9.8,6.4,9.8,6.2,0,0,0,0,19.6
205,Liverpool,Alisson,31/05/2022 14:42,easy,RHTZ,4.3,1.8,2.3,6.7,0,0,0,8.7,4.3,1.8,2.3,6.7,0,0,0,8.7,8.6,3.6,4.6,13.4,0,0,0,17.4
206,Liverpool,Alisson,31/05/2022 14:42,easy,LHTZ,1.4,1.5,12,6.2,0,0,0,15.1,1.4,1.5,12,6.2,0,0,0,15.1,2.8,3,24,12.4,0,0,0,30.2
207,Liverpool,Alisson,31/05/2022 14:51,easy,LHTZ,6.7,8.2,9.6,0,0,0,0,20.7,6.7,8.2,9.6,0,0,0,0,20.7,13.4,16.4,19.2,0,0,0,0,41.4
208,Liverpool,Alisson,31/05/2022 14:51,easy,RHTZ,2,3.2,0,0,0,0,0,7.4,2,3.2,0,0,0,0,0,7.4,4,6.4,0,0,0,0,0,14.8
209,Liverpool,Alisson,31/05/2022 14:51,easy,LHTZ,0.5,5.3,7.2,0,0,0,0,8.4,0.5,5.3,7.2,0,0,0,0,8.4,1,10.6,14.4,0,0,0,0,16.8
210,Liverpool,Alisson,31/05/2022 15:07,easy,LHTZ,4.7,10.7,17.4,21.6,24.2,25.2,0,25.9,4.7,10.7,17.4,21.6,24.2,25.2,0,25.9,9.4,21.4,34.8,43.2,48.4,50.4,0,51.8
211,Liverpool,Alisson,31/05/2022 15:10,easy,LHTZ,4.4,9.9,18.5,23.3,25.7,27.9,29.2,30.1,4.4,9.9,18.5,23.3,25.7,27.9,29.2,30.1,8.8,19.8,37,46.6,51.4,55.8,58.4,60.2
212,Liverpool,Alisson,31/05/2022 15:11,easy,LHTZ,3.3,9.4,16.3,21.6,25.7,28.7,30.7,33.4,3.3,9.4,16.3,21.6,25.7,28.7,30.7,33.4,6.6,18.8,32.6,43.2,51.4,57.4,61.4,66.8
213,Liverpool,Alisson,31/05/2022 15:13,easy,LHTZ,4.1,9.1,14.5,19.1,22.4,25.2,26.9,27.1,4.1,9.1,14.5,19.1,22.4,25.2,26.9,27.1,8.2,18.2,29,38.2,44.8,50.4,53.8,54.2
214,Liverpool,Alisson,31/05/2022 15:13,easy,RHTZ,5,9.5,13.2,15.5,17.5,19.3,20.8,22.2,5,9.5,13.2,15.5,17.5,19.3,20.8,22.2,10,19,26.4,31,35,38.6,41.6,44.4
215,Liverpool,Alisson,31/05/2022 15:13,easy,LHTZ,3,8.1,13.8,17.9,20.2,21.9,22.4,22.4,3,8.1,13.8,17.9,20.2,21.9,22.4,22.4,6,16.2,27.6,35.8,40.4,43.8,44.8,44.8
216,Liverpool,Alisson,31/05/2022 15:26,easy,LHTZ,3.3,7.9,11.4,13.4,14.6,15.2,15.5,15.6,3.3,7.9,11.4,13.4,14.6,15.2,15.5,15.6,6.6,15.8,22.8,26.8,29.2,30.4,31,31.2
217,Liverpool,Alisson,31/05/2022 15:29,easy,LHTZ,3.7,8.2,11.9,13.2,14,14.9,15.2,15.3,3.7,8.2,11.9,13.2,14,14.9,15.2,15.3,7.4,16.4,23.8,26.4,28,29.8,30.4,30.6
